College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 79,Australia,3805,4664,-859,6.223164,586328,Physics,Football,15,77.48,475
College 31,USA,13350,4336,1803,9.102921,2405842,Electrical Engineering,Badminton,4,93.02,438
College 7,USA,28879,2983,6924,9.836655,4393310,Business Administration,Football,2,71.89,390
College 58,USA,5066,7400,-2334,8.535842500000001,4611685,Mechanical Engineering,Cricket,0,96.48,543
College 10,Japan,2825,13878,-11053,7.950299,1080598,Chemical Engineering,Football,28,86.96,383
College 10,South Africa,16007,11019,3604,9.4145435,4729087,Civil Engineering,Football,32,63.940000000000005,398
College 39,Australia,6767,5100,1667,10.0,3277871,Electrical Engineering,Swimming,26,77.08,177
College 28,South Africa,8702,4564,4138,10.0,3718611,Computer Science,Swimming,32,90.74,488
College 30,Australia,25991,11087,7438,10.0,4237794,Chemical Engineering,Cricket,32,81.35000000000001,584
College 37,South Africa,4877,12450,-7573,5.6658895,1711779,Economics,Cricket,12,65.5,461
College 67,Japan,19811,3912,8144,8.088187999999999,2236376,Chemical Engineering,Tennis,41,82.72,690
College 43,India,23762,13763,2663,9.1246595,3649319,Computer Science,Football,27,77.71000000000001,542
College 79,Australia,17098,6910,9959,6.9224825,984965,Economics,Volleyball,19,98.32,649
College 85,Singapore,21333,14713,6620,8.8242335,2668467,Computer Science,Basketball,43,79.22,639
College 52,South Africa,15869,13478,796,7.123609,487218,Electrical Engineering,Tennis,45,76.06,282
College 56,Australia,21378,10694,4549,10.0,4039624,Mechanical Engineering,Basketball,12,89.82000000000001,523
College 76,India,27836,7257,14845,8.341952,3483904,Economics,Chess,48,71.24,756
College 68,Australia,8859,5168,3498,8.138579,917158,Computer Science,Badminton,15,91.98,325
College 9,UK,6276,12267,-5991,7.072353,2064706,Mathematics,Volleyball,4,79.56,260
College 92,UK,21108,1093,6180,8.4516895,3343379,Computer Science,Volleyball,43,65.5,366
College 23,Switzerland,19804,2719,13720,8.014183,3448366,Biotechnology,Volleyball,25,89.65,571
College 63,USA,7372,13821,-6449,10.0,4780031,Physics,Chess,41,100.0,331
College 61,South Africa,9612,3306,6306,8.595606,1671212,Civil Engineering,Badminton,11,85.25999999999999,258
College 40,South Africa,26004,13247,4931,10.0,2658746,Business Administration,Basketball,42,72.06,345
College 44,Switzerland,13413,8932,4481,8.6735765,3687153,Chemical Engineering,Volleyball,10,92.62,316
College 86,South Africa,13329,2068,941,9.034811,4609622,Chemical Engineering,Volleyball,12,71.48,467
College 24,Australia,10319,14003,-3684,9.4626515,4205303,Civil Engineering,Chess,49,100.0,452
College 51,South Africa,5001,1282,3719,8.021702,1043404,Chemical Engineering,Swimming,48,74.32,383
College 58,China,22665,10736,1520,8.5711565,2542313,Chemical Engineering,Cricket,39,86.78,488
College 90,USA,19805,9663,8469,10.0,4179554,Chemical Engineering,Volleyball,36,64.8,539
College 94,Japan,11313,1701,5454,9.340404,3760808,Electrical Engineering,Chess,1,65.58,312
College 33,Australia,15286,2156,3813,9.4033555,4486711,Civil Engineering,Tennis,40,100.0,577
College 16,Australia,20098,14072,6026,8.1596965,1919393,Mechanical Engineering,Cricket,10,61.81,271
College 22,Singapore,1079,14708,-13629,10.0,1862199,Business Administration,Volleyball,14,85.05000000000001,126
College 57,Singapore,27281,5401,6612,8.326639,1473278,Physics,Athletics,27,67.74000000000001,605
College 62,Japan,18177,3157,1975,8.675806999999999,3651614,Biotechnology,Volleyball,10,73.95,477
College 82,Australia,11547,13311,-1764,8.3185135,3557027,Biotechnology,Chess,46,71.8,486
College 71,Canada,29314,785,9990,9.9017915,3303583,Economics,Swimming,36,87.16,467
College 90,China,15258,10494,3619,6.1063220000000005,2572644,Mathematics,Swimming,24,99.19,623
College 72,India,17067,12860,740,8.170529,201058,Biotechnology,Badminton,10,100.0,608
College 70,Canada,6436,11807,-5371,9.4428575,505715,Physics,Football,3,86.97,370
College 30,USA,21897,12961,7973,10.0,3118258,Electrical Engineering,Volleyball,11,86.57,403
College 23,Switzerland,21938,10298,2441,10.0,3490756,Chemical Engineering,Cricket,28,76.74,324
College 32,Singapore,11242,14532,-3290,7.3692675,2098535,Biotechnology,Chess,32,85.92,201
College 86,Canada,1486,8359,-6873,8.1492425,938485,Chemical Engineering,Tennis,12,70.44,354
College 57,Australia,3712,2994,718,9.0547875,2989575,Biotechnology,Volleyball,39,100.0,388
College 9,Japan,25216,10765,12503,10.0,3291824,Chemical Engineering,Badminton,46,68.33,346
College 31,China,17229,1806,1523,8.7439075,347815,Chemical Engineering,Swimming,44,80.49000000000001,299
College 71,China,5800,2842,2958,7.523724,447448,Chemical Engineering,Tennis,3,85.74,232
College 9,Japan,15591,888,7672,7.180963,1901926,Computer Science,Tennis,29,77.83000000000001,605
College 13,Singapore,15795,2008,3473,7.729420999999999,2838842,Physics,Badminton,23,83.14999999999999,255
College 58,UK,5049,4284,765,6.7636655,2167331,Mechanical Engineering,Basketball,1,61.940000000000005,430
College 3,UK,25808,7882,14145,9.7538545,387709,Business Administration,Swimming,7,77.58,555
College 35,UK,26892,6383,9140,7.9018485,863697,Economics,Football,36,75.16,452
College 97,Switzerland,24820,2257,11220,8.035389,2170778,Chemical Engineering,Football,46,81.75999999999999,674
College 21,Canada,6713,4119,1918,8.310973,2221946,Computer Science,Swimming,43,65.63,528
College 64,Canada,15990,1012,12082,10.0,3200970,Physics,Chess,25,70.66,598
College 95,USA,12758,1575,874,8.764428500000001,4388857,Civil Engineering,Swimming,44,86.4,517
College 52,UK,11892,5371,5447,7.852945999999999,1505892,Mathematics,Basketball,9,91.21,558
College 34,USA,10803,12532,-1729,8.209201,3318402,Economics,Chess,3,74.7,465
College 96,Australia,18481,4413,13741,10.0,3813860,Biotechnology,Badminton,41,89.08999999999999,516
College 35,UK,14434,9625,4809,9.1803065,2540613,Civil Engineering,Cricket,31,81.13,314
College 15,Australia,15489,814,11206,7.670049,840098,Mathematics,Cricket,44,75.99000000000001,646
College 96,Singapore,7554,6447,1107,7.9842655,588531,Mechanical Engineering,Tennis,30,91.96,287
College 6,China,6653,11062,-4409,8.574066499999999,2368133,Mathematics,Tennis,37,83.94,384
College 85,China,10834,989,5793,7.466753,1233506,Physics,Cricket,47,92.64,325
College 97,Australia,29751,13050,11675,9.5156855,3471371,Economics,Football,13,85.8,550
College 32,UK,10920,6907,4013,6.735884,1691768,Computer Science,Badminton,13,98.93,528
College 52,Japan,24537,533,5341,10.0,3331517,Civil Engineering,Athletics,25,97.05,388
College 83,Canada,3602,8347,-4745,7.696973,733946,Computer Science,Tennis,47,78.78,320
College 97,UK,27856,3357,1915,6.487146500000001,254293,Computer Science,Badminton,3,60.54,382
College 28,South Africa,15573,3689,6738,9.0820525,3544105,Electrical Engineering,Volleyball,31,85.80999999999999,228
College 95,South Africa,4754,13523,-8769,9.5992295,2538459,Chemical Engineering,Athletics,3,61.98,476
College 85,Switzerland,9970,10131,-161,7.5672695,4174539,Chemical Engineering,Cricket,7,87.4,273
College 98,Canada,24165,12728,4139,8.461179,3282358,Biotechnology,Athletics,14,73.12,456
College 64,South Africa,13008,4096,8329,9.816692,4353384,Civil Engineering,Cricket,20,89.82,567
College 79,India,20285,4957,11083,7.724101,648202,Mathematics,Basketball,3,88.91,581
College 78,Switzerland,8260,8040,220,8.1946445,1589289,Business Administration,Chess,30,95.79,247
College 19,China,4105,8362,-4257,10.0,4570512,Physics,Chess,38,86.89,438
College 15,UK,3025,10367,-7342,8.9550035,3930007,Mechanical Engineering,Cricket,27,99.48,223
College 6,Australia,2602,6589,-3987,9.8836415,3367283,Civil Engineering,Swimming,3,69.85,454
College 73,South Africa,7366,4168,3198,9.0869315,3893863,Electrical Engineering,Basketball,36,91.27,559
College 84,China,1760,6766,-5006,8.4994035,3798807,Civil Engineering,Chess,25,97.71,368
College 98,Canada,21428,6084,10501,9.560146,2020292,Civil Engineering,Basketball,26,100.0,614
College 38,USA,22305,5873,2818,7.892958,965916,Biotechnology,Football,10,65.94,685
College 26,Singapore,20210,8856,9486,9.8810845,3302169,Business Administration,Athletics,19,99.79,415
College 82,Japan,20053,10147,9906,7.8591415,1658283,Electrical Engineering,Volleyball,5,67.82,563
College 92,China,8012,14772,-6760,9.1998305,4659661,Chemical Engineering,Swimming,41,66.55,136
College 51,Australia,29871,10653,8944,7.5445865,1789173,Business Administration,Swimming,46,95.13,390
College 73,Switzerland,17137,7424,1474,9.619605,3739210,Economics,Badminton,12,100.0,562
College 96,Singapore,4941,4746,195,9.870116,3900232,Electrical Engineering,Tennis,6,75.77,131
College 53,Singapore,27062,5092,11309,7.120791499999999,1801583,Biotechnology,Basketball,12,64.49,707
College 56,Japan,16807,9935,2953,8.49353,287060,Biotechnology,Chess,32,64.6,229
College 59,South Africa,10205,2781,4797,10.0,4520825,Electrical Engineering,Volleyball,46,69.80999999999999,540
College 70,South Africa,17029,2310,14719,8.615617,4171234,Civil Engineering,Cricket,12,87.41,276
College 78,India,21509,2067,12235,8.215121,2450242,Mathematics,Badminton,26,94.63,609
College 92,Japan,13215,1149,10160,7.805871499999999,2751743,Computer Science,Basketball,47,73.42,587
College 58,Japan,21476,11589,9887,7.723916,1607832,Electrical Engineering,Badminton,0,94.06,435
College 88,Switzerland,22598,8571,10656,9.9549715,1869943,Mechanical Engineering,Badminton,36,64.98,409
College 13,Canada,9552,13974,-4422,8.1584195,856839,Mathematics,Swimming,26,87.24,288
College 43,UK,5036,13535,-8499,10.0,3403630,Computer Science,Tennis,43,93.73,443
College 76,India,17786,12121,5665,9.659732,4179464,Chemical Engineering,Cricket,20,69.15,634
College 51,USA,27160,10541,7869,9.4957075,3551415,Mathematics,Tennis,10,94.73,463
College 19,Australia,26825,10980,5844,9.5678225,2575645,Civil Engineering,Football,42,80.58,685
College 21,Australia,13876,8388,3616,8.865783,1731566,Chemical Engineering,Cricket,26,80.21,400
College 91,Japan,25688,4003,14701,8.763809499999999,827619,Computer Science,Cricket,0,73.41,306
College 83,Japan,7393,931,6462,9.240077,2080154,Electrical Engineering,Cricket,27,96.12,390
College 24,South Africa,21413,13674,7739,7.2169285,2233857,Business Administration,Cricket,32,95.86,302
College 26,Switzerland,6564,9226,-2662,9.9760075,3952015,Economics,Football,13,63.1,545
College 45,Australia,21376,2189,11204,8.6451585,1190317,Civil Engineering,Chess,41,89.08999999999999,578
College 28,Switzerland,5557,9563,-4006,8.659529,2399058,Civil Engineering,Swimming,2,76.35000000000001,151
College 82,UK,19973,9827,6892,10.0,4378915,Business Administration,Basketball,46,71.33,368
College 100,Switzerland,21550,9704,11846,8.907429,2994858,Biotechnology,Badminton,46,100.0,593
College 29,UK,18657,1261,6783,7.7646965,1729393,Chemical Engineering,Athletics,3,63.32,554
College 17,Canada,2217,4618,-2401,10.0,4709441,Electrical Engineering,Tennis,21,91.54,510
College 68,China,18698,3493,1473,8.709256,3658512,Mechanical Engineering,Tennis,3,62.07,367
College 44,China,28562,8873,12611,9.7348865,4429773,Electrical Engineering,Basketball,44,100.0,688
College 61,South Africa,16840,5616,11224,10.0,4700309,Chemical Engineering,Football,27,83.16,561
College 93,UK,23061,10283,12778,8.9562375,3132475,Biotechnology,Volleyball,44,73.98,356
College 68,Switzerland,11429,7072,3454,9.6311145,4122229,Business Administration,Tennis,43,71.53999999999999,197
College 74,Canada,27363,4922,2773,8.527235999999998,314472,Biotechnology,Athletics,33,87.42999999999999,603
College 25,UK,6565,11263,-4698,7.963592999999999,307186,Biotechnology,Cricket,26,97.72,272
College 95,Australia,22535,1258,4696,10.0,2544849,Electrical Engineering,Volleyball,38,65.29,718
College 67,Switzerland,17784,2185,6051,10.0,2353052,Physics,Athletics,29,87.77000000000001,415
College 2,Singapore,23002,10628,5011,9.1448135,2409627,Biotechnology,Cricket,21,68.13,491
College 89,Australia,5018,10816,-5798,7.4416625,1163325,Electrical Engineering,Football,10,89.77,186
College 49,Switzerland,11907,857,2671,8.055261,610522,Chemical Engineering,Swimming,9,84.03,300
College 70,Switzerland,9788,675,9113,6.596667,1233334,Economics,Badminton,43,98.45,161
College 26,India,10010,9921,89,6.969323,858646,Mathematics,Football,11,100.0,478
College 72,USA,15329,5306,10023,8.422922,1565844,Computer Science,Swimming,23,100.0,309
College 99,India,22856,13349,8959,8.169309,2378618,Computer Science,Swimming,24,99.53,511
College 27,South Africa,22688,8691,7146,8.391635,3543270,Biotechnology,Athletics,27,90.93,492
College 89,Switzerland,21991,8262,7446,8.2651735,1330347,Chemical Engineering,Swimming,19,69.41000000000001,707
College 18,Switzerland,22728,1710,7526,10.0,3718652,Computer Science,Tennis,25,100.0,696
College 54,UK,1982,1466,516,9.475561,3331122,Electrical Engineering,Athletics,45,87.7,189
College 1,Japan,7790,7599,191,8.648163499999999,1856327,Civil Engineering,Basketball,5,65.85,169
College 61,USA,7535,4046,3489,8.0057975,3491595,Biotechnology,Athletics,32,87.78,194
College 3,Japan,29317,3332,7509,10.0,4072009,Mathematics,Swimming,30,84.28,726
College 68,Canada,16622,6421,8135,6.697442000000001,2094884,Mathematics,Volleyball,20,65.8,447
College 41,China,17953,1889,14716,7.4410095,1882019,Electrical Engineering,Basketball,41,100.0,420
College 37,UK,8919,10558,-1639,8.424122,1888244,Civil Engineering,Athletics,7,81.96000000000001,243
College 51,Singapore,20029,4220,5910,10.0,4402880,Mechanical Engineering,Badminton,49,94.57,642
College 15,Canada,22530,13594,7497,9.750372,680744,Physics,Swimming,10,74.74,646
College 8,USA,24785,3894,12177,9.2205725,2921145,Physics,Tennis,12,94.09,615
College 38,India,11595,7818,3777,7.548277000000001,2296554,Biotechnology,Football,11,97.34,278
College 83,UK,19540,12651,6386,6.580092,820184,Computer Science,Chess,44,73.94000000000001,350
College 56,USA,4491,8347,-3856,8.2796365,1159273,Business Administration,Chess,46,91.76,216
College 47,China,23546,14967,5725,8.628071,2076142,Mathematics,Chess,47,66.83,644
College 90,USA,5220,8620,-3400,8.441833,3223666,Electrical Engineering,Chess,7,63.25,304
College 10,Singapore,24991,10336,9423,9.3562635,3312527,Chemical Engineering,Basketball,32,85.60000000000001,675
College 78,Australia,4653,2179,2474,9.670485,1780970,Physics,Athletics,24,68.82000000000001,429
College 49,China,23863,8816,3157,8.981709500000001,1503419,Mathematics,Football,19,65.28,572
College 41,China,22015,12846,9169,10.0,4603599,Electrical Engineering,Tennis,2,71.56,549
College 83,Japan,22245,712,12806,7.118370499999999,3216741,Physics,Tennis,22,98.48,276
College 30,Singapore,22655,4876,14676,8.084132,1288264,Economics,Cricket,41,90.62,384
College 5,Canada,13445,1912,1687,7.660666,981332,Electrical Engineering,Cricket,38,77.27,338
College 95,Japan,25230,8052,1542,6.5703735,1300747,Physics,Football,21,84.16999999999999,308
College 71,USA,26260,10481,2441,10.0,4831785,Electrical Engineering,Badminton,9,65.19000000000001,337
College 83,Singapore,9802,8417,1385,7.7570455,1354091,Biotechnology,Football,46,68.41,209
College 31,Switzerland,29404,9171,2721,10.0,4798057,Civil Engineering,Tennis,44,90.78,461
College 52,Singapore,10457,11480,-1023,6.8556295,951259,Electrical Engineering,Volleyball,7,65.56,281
College 88,Australia,14488,8673,531,7.451454999999999,622910,Computer Science,Football,28,87.97,427
College 98,USA,2186,8839,-6653,9.7344465,3048893,Business Administration,Basketball,41,80.6,248
College 23,South Africa,19579,14974,4605,8.6953985,2130797,Physics,Tennis,2,62.61,379
College 48,Singapore,10507,10068,439,6.234311999999999,1268624,Physics,Basketball,18,92.0,457
College 40,India,5042,2647,2395,9.2806545,1961309,Chemical Engineering,Tennis,31,85.41,342
College 6,UK,15705,13587,2118,7.7560075,892015,Chemical Engineering,Athletics,23,82.88,229
College 38,Switzerland,4730,14022,-9292,7.5694355,298871,Business Administration,Tennis,6,90.65,237
College 41,China,24207,14234,4430,8.77744,754880,Biotechnology,Chess,22,95.07,654
College 100,South Africa,13396,10079,3317,7.287236,1574472,Mathematics,Swimming,30,63.81,455
College 27,Australia,1344,9888,-8544,10.0,4410162,Physics,Volleyball,36,72.83,441
College 75,Singapore,18777,8108,9494,9.784653,2069306,Electrical Engineering,Basketball,39,72.79,561
College 69,USA,1021,5445,-4424,10.0,4646973,Chemical Engineering,Chess,28,77.53,315
College 57,South Africa,10408,14615,-4207,7.7168365,1453673,Computer Science,Basketball,46,91.68,417
College 17,Canada,25531,8523,7447,10.0,4846589,Business Administration,Volleyball,20,67.68,545
College 71,Switzerland,24544,3187,6272,7.863701,2627402,Biotechnology,Swimming,22,73.95,584
College 91,USA,19174,4348,6252,8.9333475,1506695,Mathematics,Cricket,29,96.04,274
College 47,USA,9176,7272,1904,8.3864575,1052915,Electrical Engineering,Chess,18,98.47,339
College 79,Canada,22218,9355,12863,8.549135,2078270,Mathematics,Tennis,44,69.49000000000001,653
College 13,South Africa,11390,13634,-2244,8.658911,1457822,Mechanical Engineering,Basketball,31,80.78999999999999,168
College 11,South Africa,10879,14370,-3491,7.769037,458074,Civil Engineering,Tennis,9,94.53,247
College 90,Canada,4366,8928,-4562,8.8263795,3832759,Chemical Engineering,Tennis,25,100.0,365
College 86,India,19518,8137,9052,9.541528,2663056,Physics,Basketball,44,98.06,399
College 92,Japan,14349,6357,7992,8.881747,2363494,Electrical Engineering,Badminton,39,68.2,322
College 24,Switzerland,4246,9706,-5460,10.0,4030198,Civil Engineering,Tennis,48,100.0,331
College 93,China,13678,1326,12352,9.765145,4810290,Business Administration,Athletics,3,72.92,474
College 73,Australia,14414,11005,3409,6.7661935,1352387,Biotechnology,Badminton,48,89.92999999999999,525
College 4,India,12691,6517,6174,10.0,4531744,Computer Science,Basketball,43,72.39999999999999,252
College 46,China,18096,13085,5011,10.0,3494470,Civil Engineering,Badminton,33,92.25,573
College 18,Australia,13508,1370,7182,10.0,3774664,Civil Engineering,Badminton,47,88.41,200
College 43,Singapore,24146,1629,3027,8.347622000000001,2055244,Mathematics,Basketball,42,73.48,458
College 80,UK,12689,8058,4631,9.256576,2693152,Civil Engineering,Athletics,24,81.43,531
College 33,Singapore,15921,7028,839,8.3252195,3530439,Biotechnology,Cricket,41,88.24,337
College 93,Canada,25014,10876,8010,8.282236,4524472,Physics,Swimming,32,71.16,744
College 10,Australia,23063,12957,3157,9.9531335,4786267,Business Administration,Chess,48,86.45,558
College 73,South Africa,12847,4877,1287,9.727974,3535948,Civil Engineering,Volleyball,25,73.33,336
College 59,Japan,8148,11488,-3340,6.8836475,347295,Electrical Engineering,Badminton,7,68.3,555
College 31,South Africa,22992,7279,14970,7.9051665,1170333,Physics,Chess,38,75.82,626
College 28,Singapore,23509,6444,14427,7.7621935,1124387,Chemical Engineering,Chess,27,83.06,471
College 60,Singapore,25981,9481,5891,8.777586,4495172,Economics,Swimming,5,94.95,399
College 3,Australia,15291,758,3726,9.812227,3324454,Electrical Engineering,Chess,1,67.64999999999999,234
College 55,China,8608,2017,6591,7.314126,1128252,Civil Engineering,Badminton,24,73.03,487
College 14,Switzerland,24377,11646,9808,8.928478,4596956,Physics,Athletics,5,81.34,444
College 58,USA,29855,9515,13019,9.162494,3844988,Electrical Engineering,Badminton,17,86.23,580
College 89,Singapore,8585,8422,163,8.606238,4012476,Business Administration,Athletics,44,73.33000000000001,304
College 15,Canada,20990,5743,13918,8.9367105,3773421,Biotechnology,Badminton,8,82.49,487
College 2,South Africa,4081,14409,-10328,8.1480505,1716101,Biotechnology,Volleyball,8,93.38,525
College 24,Japan,4891,1713,3178,9.039657,1239314,Mechanical Engineering,Basketball,45,95.74,307
College 78,Australia,13394,667,1837,8.1328905,2345781,Economics,Swimming,30,83.37,481
College 64,China,5407,9153,-3746,9.3410245,3662049,Biotechnology,Badminton,26,72.44999999999999,493
College 71,Switzerland,25470,992,9796,10.0,3220961,Electrical Engineering,Badminton,16,97.16,415
College 100,Switzerland,9329,3459,5870,9.5749545,4949909,Civil Engineering,Basketball,33,90.14,451
College 24,UK,16090,2543,11631,8.7552475,3310495,Civil Engineering,Athletics,43,81.24,289
College 27,USA,12712,1877,7640,10.0,3115320,Mechanical Engineering,Athletics,25,63.49,316
College 37,China,8196,2600,4715,10.0,3799351,Biotechnology,Chess,28,90.78,326
College 94,Canada,29077,14395,1158,8.288216,656432,Physics,Badminton,8,80.82,483
College 91,South Africa,18448,2357,7338,7.703987,1887974,Civil Engineering,Chess,7,100.0,307
College 39,Canada,11948,7294,4654,10.0,4876434,Mechanical Engineering,Badminton,23,66.22,208
College 63,Canada,23315,8806,11194,8.028223,2096446,Mechanical Engineering,Basketball,43,78.61,301
College 79,USA,6148,604,4513,7.6010195,1222039,Physics,Chess,47,86.29,254
College 26,Singapore,3675,12271,-8596,9.533059,3946118,Electrical Engineering,Tennis,29,71.88000000000001,155
College 65,Australia,21529,4640,1588,9.230693,3921386,Chemical Engineering,Swimming,42,93.04,636
College 4,Canada,5592,6833,-1241,8.0957245,1331449,Electrical Engineering,Badminton,26,90.05,359
College 29,USA,26619,10588,8911,8.2240075,3048015,Civil Engineering,Tennis,34,78.54,563
College 1,Canada,22182,5596,13042,9.346181,2512362,Chemical Engineering,Tennis,20,92.96,387
College 50,India,5103,12390,-7287,7.52941,758820,Chemical Engineering,Badminton,8,70.52,357
College 86,Australia,19136,3939,3010,9.603529,2727058,Economics,Cricket,43,82.34,560
College 11,Canada,13992,2122,3324,9.8568545,4233709,Chemical Engineering,Athletics,24,100.0,553
College 74,Canada,2123,2100,23,8.0455775,1971155,Economics,Cricket,6,63.120000000000005,144
College 59,Switzerland,2323,14201,-11878,7.8916805,1223361,Business Administration,Athletics,2,92.65,296
College 62,Switzerland,5879,7734,-1855,8.216267499999999,2732535,Physics,Athletics,27,75.60000000000001,144
College 81,China,18476,11718,6758,8.616591,1193182,Computer Science,Cricket,22,67.81,588
College 36,South Africa,11354,5392,5962,8.451001,4402002,Mechanical Engineering,Chess,6,71.22,443
College 56,USA,4452,14658,-10206,8.540586,4721172,Electrical Engineering,Cricket,43,95.22,429
College 90,India,24180,7151,5521,7.000111499999999,2220223,Mathematics,Volleyball,21,100.0,630
College 21,USA,13992,4170,2138,7.770244,4480488,Computer Science,Basketball,1,61.67,554
College 13,UK,6959,14628,-7669,9.9600375,4280075,Mechanical Engineering,Basketball,22,78.21000000000001,272
College 9,South Africa,3432,3067,365,7.515592,2371184,Biotechnology,Cricket,19,80.09,343
College 11,China,24059,11084,9878,7.9534815,3546963,Computer Science,Badminton,9,70.94000000000001,533
College 75,Switzerland,12878,7513,3600,7.544193,1608386,Chemical Engineering,Basketball,47,83.12,617
College 70,Japan,28506,5671,9749,9.1711285,342257,Chemical Engineering,Volleyball,35,83.4,420
College 1,Japan,26240,7793,7568,8.388029,1176058,Civil Engineering,Badminton,20,64.78,698
College 70,Australia,13572,9471,4101,7.702586999999999,1725174,Electrical Engineering,Basketball,22,74.63000000000001,313
College 77,USA,29354,14452,9020,8.240745,2041490,Mechanical Engineering,Volleyball,47,100.0,423
College 86,India,13788,4087,2733,9.782577,3025154,Physics,Badminton,10,66.61,379
College 56,India,13561,13658,-97,8.2928885,3945777,Physics,Athletics,1,72.33999999999999,544
College 31,UK,18780,14033,1508,9.7270715,4114143,Mechanical Engineering,Volleyball,46,83.19,271
College 86,India,28089,10965,3259,7.10531,1150620,Physics,Badminton,17,63.81,532
College 37,South Africa,9023,3759,5264,9.055196,4770392,Computer Science,Cricket,22,90.97,162
College 47,China,2464,13982,-11518,9.0538935,2827787,Biotechnology,Basketball,43,85.42,451
College 91,Japan,25500,10076,1273,7.2994555,578911,Civil Engineering,Chess,21,100.0,608
College 78,South Africa,15917,4692,11225,8.6852515,3430503,Computer Science,Tennis,15,68.97,380
College 47,Japan,22595,8960,6590,8.633381,3726762,Mathematics,Tennis,13,87.07,660
College 69,India,24101,11153,808,10.0,4735074,Computer Science,Volleyball,18,68.67999999999999,441
College 58,Switzerland,25115,9965,2404,8.3016185,1703237,Civil Engineering,Volleyball,49,85.54,386
College 36,Switzerland,25262,8582,11365,8.750758000000001,4841516,Chemical Engineering,Badminton,32,100.0,376
College 32,Singapore,21217,11527,1268,8.8650985,4250197,Biotechnology,Chess,33,69.0,475
College 98,UK,7410,6809,601,9.061759,2923518,Economics,Chess,29,95.84,173
College 64,India,17916,12978,4938,9.3677435,4715487,Mathematics,Volleyball,44,64.86,357
College 71,Switzerland,5292,872,4420,8.190066999999999,1120134,Electrical Engineering,Badminton,30,93.74,532
College 42,Japan,29830,8503,5348,10.0,3262209,Civil Engineering,Cricket,10,90.68,646
College 48,China,25108,5737,3321,10.0,4751557,Biotechnology,Badminton,30,93.39,686
College 74,India,4180,6666,-2486,9.1422035,4844407,Chemical Engineering,Basketball,8,67.25,261
College 81,India,28839,9074,7721,9.209111,3478222,Civil Engineering,Basketball,34,73.9,611
College 30,UK,21250,13950,7300,8.019569,2879138,Physics,Basketball,4,79.22,704
College 21,UK,4745,10770,-6025,8.357398499999999,2094797,Economics,Football,7,68.11,177
College 60,USA,19993,11711,2311,8.832813,3005626,Civil Engineering,Badminton,46,78.44999999999999,350
College 13,Canada,8405,5148,3257,7.155478,1550956,Business Administration,Badminton,7,99.88,349
College 1,Canada,13670,6869,6801,7.976646,793292,Biotechnology,Football,46,90.98,256
College 65,Australia,4780,7212,-2432,7.611891,1763782,Chemical Engineering,Basketball,24,88.13000000000001,166
College 33,Japan,11649,10257,1392,6.9640695,288139,Computer Science,Athletics,36,93.75,608
College 38,Australia,8603,11871,-3268,7.1411435,2122287,Economics,Basketball,6,68.72999999999999,438
College 25,India,23398,9923,13475,9.0129635,2845927,Mathematics,Chess,18,100.0,664
College 26,USA,6090,10067,-3977,9.322474,2444948,Physics,Athletics,14,93.58,170
College 77,Switzerland,8245,14307,-6062,8.0887655,1997531,Economics,Volleyball,26,79.80999999999999,505
College 59,India,20588,12119,7185,9.679112,4618224,Mathematics,Badminton,36,100.0,663
College 92,Canada,17779,1093,11326,10.0,4648824,Electrical Engineering,Cricket,8,98.5,358
College 33,UK,1524,8315,-6791,8.1629085,2465817,Economics,Basketball,4,63.92,196
College 41,Singapore,16599,7634,8965,6.927361,1294722,Mechanical Engineering,Tennis,28,65.18,548
College 30,Switzerland,21826,5527,11127,6.2680050000000005,956010,Business Administration,Volleyball,27,78.16,585
College 57,China,15810,2752,6216,9.110201,4940402,Economics,Volleyball,20,100.0,365
College 49,Switzerland,14839,14277,562,7.030182,540364,Mechanical Engineering,Cricket,43,86.91,260
College 48,USA,29082,13361,1413,10.0,3526833,Civil Engineering,Swimming,48,82.11999999999999,745
College 72,Japan,15261,11670,2624,8.184587,469174,Civil Engineering,Athletics,33,87.0,606
College 49,Canada,1835,8044,-6209,9.1562105,4372421,Electrical Engineering,Football,13,85.86999999999999,258
College 47,South Africa,15732,8846,6886,7.386104,1872208,Civil Engineering,Athletics,47,100.0,518
College 56,Japan,3961,8569,-4608,8.593624,1347248,Electrical Engineering,Tennis,14,77.45,402
College 65,USA,27192,4333,12040,9.5627945,3005589,Mechanical Engineering,Cricket,40,100.0,609
College 12,Singapore,5294,7219,-1925,9.000198,4060396,Economics,Tennis,14,82.37,282
College 69,Japan,14204,10224,3980,10.0,4869043,Civil Engineering,Swimming,35,96.81,581
College 88,Australia,7381,10429,-3048,6.9951915,370383,Biotechnology,Athletics,12,69.68,441
College 6,Australia,17358,6296,3252,9.898206,4236412,Electrical Engineering,Basketball,22,71.58,267
College 89,India,29852,7458,5698,8.265803,3991606,Mathematics,Volleyball,4,71.43,421
College 65,Australia,16360,7839,8521,10.0,4524868,Electrical Engineering,Volleyball,5,68.42,463
College 25,China,2677,12858,-10181,8.5145275,2349055,Civil Engineering,Volleyball,40,85.5,209
College 1,India,29290,5699,10306,8.699311999999999,858624,Physics,Football,42,72.27,500
