College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 38,Canada,17366,865,11566,10.0,4984178,Mechanical Engineering,Football,31,84.03999999999999,615
College 37,China,4164,7472,-3308,8.4211415,3002283,Mathematics,Chess,7,72.88000000000001,101
College 92,UK,20577,4373,14783,8.517565000000001,3735130,Chemical Engineering,Cricket,36,68.07,278
College 75,UK,23726,13829,3439,7.9518465,843693,Computer Science,Chess,49,71.01,348
College 14,UK,3289,8079,-4790,6.2038905,347781,Mathematics,Volleyball,17,63.760000000000005,411
College 75,South Africa,6922,785,6137,8.528523499999999,3517047,Civil Engineering,Cricket,31,75.19,521
College 73,Japan,6212,14812,-8600,9.4116515,4403303,Electrical Engineering,Football,36,72.42999999999999,230
College 24,USA,7223,882,4275,10.0,2892205,Chemical Engineering,Basketball,9,97.53,327
College 10,Singapore,1327,5750,-4423,10.0,4870121,Biotechnology,Swimming,34,67.02,280
College 38,Switzerland,20378,11415,8853,8.740597000000001,2501194,Economics,Volleyball,3,91.35,574
College 43,China,22946,11736,2730,8.10413,3728260,Mathematics,Swimming,44,90.31,426
College 37,India,21424,10734,5380,9.675117,1830234,Civil Engineering,Athletics,49,80.57000000000001,680
College 42,USA,9211,11532,-2321,9.0766475,1833295,Chemical Engineering,Cricket,10,61.09,160
College 32,Canada,24161,14346,9815,9.094434,808868,Electrical Engineering,Athletics,20,78.67,431
College 84,Canada,14071,4404,1094,8.8990075,578015,Biotechnology,Cricket,24,98.94,499
College 14,UK,28709,11928,3364,9.9954465,4910893,Biotechnology,Cricket,39,99.4,553
College 4,Japan,4356,2184,2172,7.7575635,515127,Economics,Badminton,42,98.35,251
College 24,Canada,1865,4049,-2184,8.049607,4419214,Chemical Engineering,Football,49,79.91000000000001,484
College 96,China,2371,4435,-2064,9.414281,3668562,Electrical Engineering,Cricket,44,78.60000000000001,512
College 10,South Africa,18185,2466,9866,7.7896825,2079365,Mechanical Engineering,Tennis,42,83.97,500
College 16,USA,17720,8395,9265,9.8715055,3363011,Mathematics,Basketball,12,96.08,433
College 39,China,20971,12195,5731,8.5896925,1499385,Civil Engineering,Badminton,42,97.11,683
College 96,Canada,20507,2712,2421,8.117612000000001,4015224,Physics,Volleyball,29,88.74000000000001,281
College 18,UK,7241,5582,1659,7.7717545,2843509,Mechanical Engineering,Swimming,8,80.31,148
College 25,South Africa,26629,8793,2353,10.0,4935511,Business Administration,Chess,8,65.96,343
College 7,Japan,14036,14742,-706,6.8066795,793359,Electrical Engineering,Basketball,20,87.65,231
College 56,Japan,10535,10039,496,10.0,4156558,Mathematics,Basketball,22,93.19,519
College 47,Singapore,27277,8337,5706,9.4863545,3912709,Economics,Swimming,15,74.8,694
College 82,Canada,11234,10501,733,7.7142415,4708483,Mathematics,Cricket,17,80.37,434
College 82,India,6917,8825,-1908,8.9258655,2891731,Physics,Volleyball,28,93.03,362
College 3,Australia,20166,10913,9253,10.0,3760634,Mathematics,Badminton,0,92.45,459
College 1,Switzerland,24850,9500,10451,8.3842775,4488555,Civil Engineering,Athletics,22,100.0,671
College 33,Canada,20807,14755,5107,9.377959,3795918,Civil Engineering,Volleyball,23,76.78999999999999,603
College 71,Singapore,14111,6018,5605,10.0,3817395,Mechanical Engineering,Swimming,28,99.56,571
College 74,South Africa,13513,8538,4975,9.154501,2309002,Business Administration,Badminton,40,67.45,204
College 59,UK,27092,6936,9810,10.0,3926321,Business Administration,Badminton,17,74.33,486
College 72,Canada,24761,11789,10395,9.692289,2104578,Mechanical Engineering,Badminton,42,91.48,536
College 32,China,11885,7130,4755,10.0,3807237,Business Administration,Athletics,23,68.97,314
College 87,China,12522,7220,5302,9.087323,4414646,Civil Engineering,Chess,1,92.03,516
College 17,Japan,27023,10977,10154,9.45135,1942700,Economics,Football,17,69.79,534
College 78,Japan,24373,9869,12130,8.453693000000001,4187386,Business Administration,Swimming,25,70.47,496
College 17,Switzerland,7258,4645,2613,8.62609,3912180,Mechanical Engineering,Tennis,21,72.77,483
College 89,Japan,3044,5226,-2182,6.699211,378422,Mathematics,Volleyball,39,100.0,376
College 21,Switzerland,8973,6161,2812,8.8903945,2500789,Mathematics,Basketball,24,67.24000000000001,313
College 55,South Africa,16359,14922,1437,8.323309,3166618,Economics,Cricket,41,90.86,344
College 6,Japan,7032,5781,595,8.6683235,856647,Physics,Volleyball,26,75.49,182
College 84,USA,5274,6371,-1097,8.984499,4208998,Computer Science,Tennis,15,97.65,232
College 49,China,25986,6689,7440,6.743876,1127752,Mechanical Engineering,Tennis,8,89.03,537
College 84,Australia,6540,6198,342,9.345202,3010404,Economics,Badminton,30,82.74,238
College 26,South Africa,8193,5871,2322,6.826454,1992908,Computer Science,Chess,32,91.73,160
College 32,South Africa,24245,10758,10576,9.114525,3029050,Business Administration,Badminton,22,63.150000000000006,445
College 72,Japan,15011,6829,4085,9.5184395,1936879,Chemical Engineering,Cricket,22,87.69,346
College 44,USA,12619,6374,5865,8.7869505,2913901,Chemical Engineering,Swimming,15,79.85,311
College 59,Australia,4671,4058,613,8.124879,2289758,Electrical Engineering,Chess,34,94.64,349
College 29,Singapore,13948,10080,986,6.781791,2563582,Chemical Engineering,Volleyball,40,97.19,314
College 17,Singapore,1832,4224,-2392,8.610071999999999,2180144,Economics,Chess,44,94.48,134
College 18,UK,8997,7696,1301,7.799767,3799534,Biotechnology,Swimming,19,63.62,497
College 40,India,22929,7592,7709,8.650391,3420782,Physics,Badminton,4,98.33,496
College 63,South Africa,1095,9149,-8054,8.4347665,2769533,Physics,Cricket,24,62.59,203
College 82,Australia,23334,10116,9691,9.017248,4634496,Business Administration,Athletics,49,97.06,467
College 75,China,26034,1042,5375,9.8729945,4225989,Civil Engineering,Athletics,40,82.76,559
College 45,UK,23841,11431,1293,9.0384865,4536973,Biotechnology,Chess,48,100.0,729
College 76,India,15191,11932,3259,10.0,4483239,Physics,Basketball,30,76.82,326
College 79,Australia,21735,13263,8472,9.7451655,3790331,Mathematics,Swimming,42,93.06,362
College 90,Singapore,4664,10540,-5876,9.8550395,3590079,Chemical Engineering,Volleyball,15,81.85,476
College 3,India,12837,8571,540,8.196922,2873844,Mathematics,Badminton,6,97.54,310
College 3,China,4394,2641,1753,8.3134485,3406897,Chemical Engineering,Badminton,37,79.49000000000001,407
College 38,Singapore,3916,10458,-6542,7.585594,871188,Chemical Engineering,Tennis,7,64.94,304
College 99,USA,12036,10192,1844,10.0,3365299,Biotechnology,Badminton,3,98.82,605
College 73,UK,2170,4586,-2416,9.5325185,4265037,Business Administration,Cricket,32,89.66,281
College 40,China,25938,7465,12193,9.08989,4539780,Biotechnology,Badminton,49,85.95,419
College 68,China,22364,4800,6840,9.5983735,2956747,Economics,Athletics,29,90.8,288
College 54,Switzerland,19784,3342,12222,9.1293525,4678705,Civil Engineering,Football,24,100.0,292
College 20,Switzerland,3544,12082,-8538,10.0,1644390,Chemical Engineering,Chess,31,97.41,282
College 15,Japan,7886,14518,-6632,10.0,4825683,Biotechnology,Basketball,48,84.57,278
College 93,China,20054,12495,4110,8.703158,4606316,Mechanical Engineering,Football,30,79.18,476
College 5,USA,25708,1066,2924,8.746679499999999,2573359,Biotechnology,Football,5,88.48,338
College 39,South Africa,24745,10015,10212,6.656029,1332058,Mathematics,Cricket,19,93.23,424
College 40,South Africa,4592,10045,-5453,8.1942935,908587,Economics,Volleyball,30,80.62,325
College 7,South Africa,9360,6816,990,7.997429,2674858,Physics,Basketball,48,83.92999999999999,420
College 72,Australia,26203,3779,1313,8.7911715,1682343,Chemical Engineering,Badminton,40,100.0,526
College 96,India,22075,4820,3776,7.9168645,433729,Economics,Football,8,83.31,640
College 100,Australia,7008,7181,-173,9.6512685,3542537,Business Administration,Athletics,6,95.9,260
College 33,Canada,13683,9965,3718,10.0,4576745,Physics,Football,1,66.75,255
College 37,Singapore,24872,12424,7912,9.365294,3410588,Electrical Engineering,Athletics,36,98.09,494
College 32,Australia,29119,14297,6754,6.6428485,1205697,Economics,Cricket,18,70.14999999999999,588
College 43,Canada,14648,2572,8245,9.2079275,2715855,Physics,Basketball,43,95.48,491
College 63,Australia,23415,8259,3421,10.0,4045494,Mechanical Engineering,Badminton,26,79.69,575
College 36,Singapore,24606,13230,6462,8.50785,2475700,Computer Science,Volleyball,0,84.76,367
College 98,Switzerland,15317,7322,7995,9.5442835,3468567,Chemical Engineering,Chess,41,88.89,507
College 49,Japan,3981,4533,-552,10.0,3079699,Electrical Engineering,Basketball,46,89.36999999999999,301
College 25,India,17938,13725,4213,8.117236,4454472,Electrical Engineering,Chess,9,70.95,633
College 96,UK,29030,3209,14806,6.445710999999999,1771422,Electrical Engineering,Basketball,36,67.11,367
College 66,UK,29551,14197,8876,8.866004,3492008,Civil Engineering,Tennis,8,83.27,467
College 9,India,5148,13486,-8338,8.174678,449356,Economics,Football,26,63.83,142
College 93,Singapore,24356,12926,9185,8.741844,4023688,Mathematics,Cricket,14,88.72,496
College 18,USA,6079,13724,-7645,8.522601,2405202,Business Administration,Chess,42,76.7,259
College 22,China,5933,719,3603,8.7748755,3509751,Civil Engineering,Swimming,0,78.09,232
College 99,India,17813,4727,9645,9.9256905,4471381,Biotechnology,Basketball,18,65.96,570
College 15,Australia,3440,13454,-10014,9.2009635,4081927,Electrical Engineering,Volleyball,37,74.82000000000001,337
College 7,Switzerland,24490,10145,4089,9.6223415,4564683,Civil Engineering,Athletics,47,97.1,478
College 13,Singapore,9035,4661,4374,7.8508545,261709,Physics,Football,11,93.48,279
College 36,Japan,9470,5598,3872,10.0,4773336,Mathematics,Basketball,48,87.97,213
College 16,South Africa,20230,11479,8751,8.748774999999998,597550,Electrical Engineering,Swimming,14,74.02000000000001,510
College 41,Canada,29193,2218,10748,10.0,2493907,Civil Engineering,Swimming,44,100.0,345
College 21,USA,13773,10393,3380,8.804656,1629312,Electrical Engineering,Chess,34,84.85000000000001,572
College 28,China,25807,888,5191,8.756037000000001,3872074,Mathematics,Volleyball,32,70.25,540
College 74,UK,2314,13052,-10738,9.1052845,3630569,Civil Engineering,Cricket,28,66.45,361
College 83,South Africa,26647,13168,2999,8.502647,2485294,Civil Engineering,Swimming,15,94.61,477
College 17,Japan,13752,8385,5367,10.0,2547407,Mathematics,Volleyball,3,82.89999999999999,470
College 65,India,20988,7853,4122,8.1731145,2206229,Electrical Engineering,Basketball,44,83.28,444
College 13,South Africa,21211,10987,10224,10.0,4830891,Physics,Tennis,15,95.8,500
College 36,Canada,29226,7663,8217,9.816599,3933198,Civil Engineering,Swimming,47,87.84,503
College 58,China,23821,10559,3012,7.677554000000001,3035108,Physics,Tennis,25,68.87,523
College 20,Switzerland,11548,7464,4084,5.157691499999999,375383,Civil Engineering,Football,30,83.73,320
College 52,Switzerland,16650,8998,7652,9.1966175,3793235,Civil Engineering,Swimming,41,100.0,571
College 6,Canada,9929,3490,6439,8.152077,3424154,Electrical Engineering,Chess,39,91.63,230
College 23,Singapore,17370,13212,4158,6.5301615,1480323,Chemical Engineering,Volleyball,19,62.5,580
College 42,Switzerland,14581,5410,6037,10.0,4973647,Mechanical Engineering,Cricket,12,87.67,434
College 24,Canada,17207,14415,2792,10.0,3660061,Business Administration,Athletics,33,87.59,489
College 5,China,14625,6206,8278,9.131169,882338,Computer Science,Athletics,24,82.33000000000001,413
College 32,UK,4139,4167,-28,10.0,4576798,Civil Engineering,Football,41,100.0,300
College 46,USA,8752,12430,-3678,8.438828,2917656,Business Administration,Volleyball,39,99.16,201
College 17,USA,15373,14867,506,8.228016,2876032,Mathematics,Athletics,9,61.67,554
College 75,Switzerland,3702,3628,74,7.828084499999999,4616169,Mechanical Engineering,Athletics,38,71.48,161
College 27,South Africa,13725,3684,5026,8.830789,1121578,Computer Science,Football,35,87.82,376
College 68,Canada,11048,11884,-836,7.384987000000001,3709974,Business Administration,Volleyball,16,72.02,176
College 23,China,10737,1060,9677,8.772929999999999,3685860,Civil Engineering,Tennis,31,95.71,421
College 87,China,8774,7531,1243,9.0756945,3891389,Computer Science,Swimming,27,70.71000000000001,451
College 34,Switzerland,15450,7845,7605,7.154528,1329056,Electrical Engineering,Chess,22,86.12,514
College 21,South Africa,7051,5303,1748,9.866808,2393616,Biotechnology,Volleyball,48,100.0,475
College 22,Singapore,25033,4899,13780,8.0725965,1965193,Business Administration,Cricket,37,76.67,316
College 65,China,5601,3137,2464,9.0187585,3197517,Mechanical Engineering,Athletics,4,61.46,547
College 32,Switzerland,1805,3065,-1260,8.278231,1376462,Civil Engineering,Basketball,47,64.96,96
College 62,Japan,18744,11062,6549,10.0,3171761,Biotechnology,Football,5,62.5,573
College 28,India,21675,8401,4162,9.467653,2055306,Chemical Engineering,Volleyball,35,86.34,646
College 82,China,27218,6045,2311,7.85808,4556160,Physics,Basketball,35,95.27,426
College 7,Singapore,10508,625,9883,7.6253405,910681,Economics,Tennis,15,62.74,311
College 54,India,22777,9663,13114,8.8729815,3925963,Computer Science,Swimming,21,98.88,313
College 70,India,27918,14713,7063,9.575529,3591058,Civil Engineering,Cricket,9,93.18,410
College 14,Switzerland,12171,10124,2047,6.517186,534372,Computer Science,Athletics,25,68.68,392
College 94,UK,24796,13039,5568,6.3611835,1982367,Civil Engineering,Basketball,32,64.3,395
College 55,South Africa,6159,2894,3265,7.8151925,250385,Mechanical Engineering,Tennis,49,93.77,231
College 58,Switzerland,25582,4071,6728,10.0,4522521,Mechanical Engineering,Chess,24,88.15,411
College 44,Australia,22963,5334,12165,10.0,4060572,Economics,Volleyball,30,86.01,590
College 46,USA,29818,8868,4541,8.419709999999998,439420,Mathematics,Basketball,41,72.83,605
College 14,Japan,10508,9878,630,9.1672335,3374467,Chemical Engineering,Cricket,0,96.92,352
College 44,Canada,18671,14447,4224,9.045156,2790312,Chemical Engineering,Chess,23,71.8,659
College 41,Singapore,6833,14970,-8137,10.0,1472902,Economics,Basketball,3,70.71,387
College 73,Canada,10891,4295,6596,7.6407735,3581547,Biotechnology,Basketball,28,90.64,255
College 95,South Africa,8494,11870,-3376,10.0,4763270,Biotechnology,Volleyball,34,94.84,257
College 2,Canada,24899,12477,6233,10.0,4143009,Physics,Swimming,2,94.67,343
College 82,Australia,15207,3198,10190,9.9137985,3447597,Physics,Swimming,43,78.71,339
College 5,USA,21648,10415,5585,8.888786999999999,3737574,Physics,Chess,49,71.25,408
College 90,Canada,16402,13916,2486,9.717174,4994348,Civil Engineering,Volleyball,27,91.35,431
College 87,Singapore,11065,9850,1215,7.0436305,1387261,Physics,Swimming,8,79.75999999999999,570
College 12,India,17292,6339,10953,6.7670715,1814143,Civil Engineering,Athletics,20,70.82,560
College 78,Japan,17832,7606,501,10.0,2600080,Chemical Engineering,Basketball,10,89.95,274
College 77,UK,18973,6156,12817,9.7752905,470581,Civil Engineering,Cricket,14,94.99,613
College 99,UK,8388,13258,-4870,9.267557,3115114,Mathematics,Swimming,20,67.57,290
College 47,Switzerland,26813,9935,4014,6.685303500000001,1910607,Electrical Engineering,Tennis,39,100.0,714
College 79,India,3421,3175,246,6.388735,597470,Economics,Cricket,47,78.07000000000001,422
College 35,UK,25725,4168,10375,6.576463,932926,Mechanical Engineering,Volleyball,2,72.21000000000001,431
College 19,China,23958,1271,10557,7.291008,722016,Physics,Cricket,24,79.04,331
College 79,Australia,12180,11243,937,10.0,2754465,Civil Engineering,Volleyball,37,87.02,347
College 63,Canada,4799,7718,-2919,9.9137895,3407579,Electrical Engineering,Athletics,45,76.09,236
College 8,Australia,17024,4894,9719,10.0,4416925,Computer Science,Volleyball,34,100.0,345
College 23,Singapore,27387,13856,13531,10.0,3638655,Mechanical Engineering,Swimming,24,77.76,373
College 13,Canada,26117,3614,1227,10.0,2679216,Electrical Engineering,Cricket,20,95.49,412
College 23,China,5294,5243,51,8.630412499999998,4720825,Economics,Athletics,36,100.0,470
College 31,Japan,20074,5797,13305,7.1070935,754187,Civil Engineering,Volleyball,42,65.66,548
College 30,China,22829,2129,508,7.4742815,1348563,Mechanical Engineering,Basketball,8,76.81,396
College 42,Australia,6199,1623,4576,9.7584595,3296919,Mathematics,Tennis,32,66.98,333
College 2,India,3822,13231,-9409,8.2429325,805865,Physics,Athletics,21,65.0,172
College 11,Singapore,1028,6290,-5262,9.3162455,3152491,Biotechnology,Badminton,34,87.73,360
College 25,Singapore,17822,12051,5771,7.191006,3182012,Business Administration,Swimming,5,79.73,333
College 29,Japan,21993,8728,9683,9.805049,3650098,Mechanical Engineering,Tennis,3,69.64,654
College 22,India,23909,2263,14572,8.6035695,3807139,Physics,Chess,22,78.71000000000001,712
College 19,Singapore,13503,13285,218,8.884472,1308944,Electrical Engineering,Volleyball,8,65.55,327
College 73,Switzerland,1409,9047,-7638,9.3960615,1452123,Chemical Engineering,Football,40,96.17,346
College 41,Australia,12180,4974,3976,9.9359135,4831827,Economics,Tennis,0,76.29,489
College 38,China,9501,2713,2136,7.666331,892662,Physics,Athletics,43,70.36999999999999,482
College 29,Japan,14813,6503,8310,7.887659999999999,1335320,Economics,Badminton,18,87.74,482
College 74,India,4954,11349,-6395,9.9886885,4497377,Electrical Engineering,Badminton,30,73.1,279
College 22,Canada,13296,3025,10271,6.319422,718844,Electrical Engineering,Swimming,5,87.9,591
College 88,Japan,6349,3470,2879,8.9362155,2132431,Civil Engineering,Volleyball,9,89.44000000000001,437
College 8,Canada,11339,7078,4261,8.4242345,848469,Mechanical Engineering,Cricket,44,84.13000000000001,345
College 47,Australia,9168,12273,-3105,7.300759,1381518,Physics,Basketball,9,98.01,268
College 6,Switzerland,16925,12978,3947,8.551401,1862802,Economics,Cricket,2,84.54,421
College 7,China,8598,2427,6171,8.903793499999999,4767587,Physics,Volleyball,38,71.13,169
College 84,China,16709,13653,3056,6.127288,854576,Mathematics,Athletics,37,74.28,552
College 81,India,4789,2882,1907,9.461902,4043804,Economics,Football,2,72.03,420
College 36,Australia,14231,506,11959,8.339992500000001,1799985,Biotechnology,Football,44,91.2,368
College 8,UK,11061,4279,6336,10.0,2093858,Electrical Engineering,Cricket,31,99.27,478
College 77,UK,7737,1756,5981,6.259702,859404,Electrical Engineering,Chess,33,100.0,175
College 88,UK,21353,13986,1524,8.5994665,2438933,Computer Science,Athletics,46,81.17999999999999,335
College 46,Australia,4679,6179,-1500,9.2586915,4097383,Chemical Engineering,Volleyball,46,81.63,491
College 64,Canada,20545,5627,9721,7.475129,1030258,Business Administration,Tennis,4,98.57,346
College 31,UK,19974,8778,6405,10.0,3878758,Computer Science,Cricket,40,85.77,437
College 23,UK,27516,14226,1084,10.0,4372847,Computer Science,Chess,45,65.61,371
College 61,Japan,15925,14627,1298,9.169435,4378870,Biotechnology,Swimming,24,89.4,579
College 81,Australia,15640,9357,6283,10.0,3408173,Chemical Engineering,Tennis,45,87.6,523
College 50,Australia,29590,5955,8047,9.4029185,2685837,Chemical Engineering,Chess,18,77.1,708
College 46,Switzerland,12136,3870,8266,7.7498415,599683,Chemical Engineering,Badminton,0,89.92,613
College 88,Switzerland,14217,549,9117,9.3190835,4258167,Computer Science,Cricket,26,75.46,440
College 43,UK,16519,12970,3549,10.0,3849480,Physics,Tennis,5,88.12,370
College 10,Japan,16550,7816,8734,10.0,2618615,Business Administration,Volleyball,13,98.42,395
College 95,India,6871,2176,4695,8.3164485,4312897,Computer Science,Badminton,16,92.22,495
College 20,India,5926,9001,-3075,6.244854,3149708,Chemical Engineering,Cricket,44,98.82,417
College 16,USA,3227,2598,629,7.867720500000001,2855441,Chemical Engineering,Cricket,40,97.17,411
College 78,USA,14387,13560,827,7.2786385,1257277,Electrical Engineering,Volleyball,30,64.9,334
College 3,Switzerland,22551,6078,4860,8.840916,2001832,Electrical Engineering,Football,26,97.71,449
College 30,Japan,23658,2401,4261,8.601301,4762602,Mechanical Engineering,Swimming,12,72.7,378
College 18,UK,20698,12071,8627,7.204369,1288738,Physics,Athletics,41,77.07,698
College 59,Switzerland,17781,13044,4713,8.365684,1971368,Electrical Engineering,Basketball,25,79.57,293
College 70,UK,21309,7933,2460,6.461149000000001,1702298,Electrical Engineering,Swimming,22,85.64,287
College 84,UK,2049,4549,-2500,9.949535,3939070,Business Administration,Swimming,45,69.53,459
College 35,Singapore,20746,705,12652,9.0706305,2081261,Economics,Chess,37,94.38,340
College 19,Japan,10430,10907,-477,7.3910435,802087,Biotechnology,Chess,23,88.88,396
College 26,Canada,9707,8029,1678,9.889347,1138694,Biotechnology,Football,17,69.69,352
College 35,South Africa,18177,697,6141,9.4777065,2135413,Biotechnology,Football,30,85.21,403
College 76,Japan,14162,14829,-667,9.1512405,1482481,Economics,Athletics,13,95.83,391
College 72,Canada,24220,9580,14640,9.4404845,2620969,Mathematics,Cricket,43,71.17,718
College 57,UK,7896,10845,-2949,9.7215645,2703129,Computer Science,Swimming,35,83.31,409
College 49,Switzerland,29313,2186,8792,10.0,4974561,Chemical Engineering,Athletics,35,90.87,657
College 10,UK,4417,6709,-2292,9.5665135,3473027,Electrical Engineering,Tennis,25,80.18,297
College 85,China,8901,3404,5497,10.0,4623479,Business Administration,Volleyball,4,68.57000000000001,547
College 29,UK,20570,3856,1016,9.3661235,3952247,Chemical Engineering,Football,45,100.0,341
College 95,Singapore,16739,2293,8344,10.0,3870508,Electrical Engineering,Basketball,38,94.86,474
College 71,USA,29316,3390,5472,8.4326565,3825313,Civil Engineering,Football,6,65.6,693
College 98,Switzerland,7239,10560,-3321,9.0850405,2990081,Electrical Engineering,Badminton,35,92.37,353
College 98,Australia,5237,11564,-6327,8.23276,585520,Civil Engineering,Swimming,35,89.11,342
College 94,UK,25756,10087,10596,10.0,3097569,Computer Science,Football,7,80.81,335
College 68,India,23458,12738,3221,8.890293,2160586,Mathematics,Badminton,21,71.36999999999999,726
College 94,China,22444,6583,2765,8.797985,2855970,Mathematics,Cricket,6,98.69,569
College 89,UK,26757,1276,2907,10.0,4733732,Computer Science,Athletics,48,72.99,464
College 78,Singapore,14333,14956,-623,7.5620765,984153,Economics,Badminton,15,87.43,396
College 24,China,22968,13461,3101,8.1483795,536759,Civil Engineering,Volleyball,33,70.73,586
College 43,India,27717,5589,10764,10.0,4829370,Mechanical Engineering,Chess,25,84.09,697
College 95,Canada,3693,4517,-824,10.0,2023145,Civil Engineering,Basketball,17,86.71000000000001,165
College 39,USA,10988,13206,-2218,8.785821,4011642,Biotechnology,Football,10,87.68,320
College 92,UK,26128,6292,2150,7.579086,1258172,Business Administration,Football,47,95.57,452
College 25,Japan,8420,8341,79,9.0500835,1680167,Business Administration,Badminton,4,86.67,256
College 83,South Africa,20555,1098,1944,9.0483985,2976797,Chemical Engineering,Badminton,30,70.5,360
College 68,Australia,14397,12388,2009,9.0424915,2864983,Economics,Basketball,38,80.42999999999999,499
College 34,UK,25878,12302,1357,8.515025999999999,3590052,Computer Science,Football,18,63.06,686
College 96,UK,2302,10281,-7979,8.041997,2703994,Mathematics,Chess,39,81.26,206
College 89,Canada,28980,9625,9421,7.9062165,352433,Biotechnology,Volleyball,23,93.23,581
College 86,Singapore,19929,1578,4222,8.495802000000001,2531604,Business Administration,Swimming,0,68.09,696
College 53,Japan,10445,1204,3960,8.402813499999999,2765627,Physics,Swimming,40,84.44,568
College 92,Singapore,21660,6955,9833,10.0,327220,Economics,Chess,15,81.6,457
College 55,South Africa,7823,1186,6637,8.8041905,2468381,Mechanical Engineering,Chess,34,70.64,446
College 53,Canada,21843,2501,14310,8.4618385,3843677,Physics,Tennis,38,68.95,658
College 18,Switzerland,16230,1580,9098,9.6317065,4883413,Civil Engineering,Swimming,4,76.82000000000001,288
College 7,Singapore,10039,14998,-4959,9.6053355,4770671,Physics,Volleyball,9,66.54,521
College 63,South Africa,23541,13871,9670,8.696144,1452288,Biotechnology,Volleyball,6,93.76,415
College 75,Canada,11517,2297,9220,8.696149,3152298,Electrical Engineering,Tennis,27,92.95,520
College 42,Canada,4395,4726,-331,9.51207,1444140,Business Administration,Swimming,13,74.6,191
College 11,China,3798,14675,-10877,8.331184499999999,1642369,Computer Science,Volleyball,35,85.09,240
College 9,USA,22584,5815,3818,8.741026,3122052,Electrical Engineering,Football,5,82.66,453
College 35,Japan,10602,10016,586,10.0,4412338,Mathematics,Chess,4,64.25,356
College 87,Australia,13994,4090,5704,8.1246285,249257,Chemical Engineering,Football,0,98.18,563
College 97,Australia,17072,7606,8327,8.381603,3063206,Chemical Engineering,Basketball,9,79.42,546
College 65,South Africa,18829,1924,1093,7.0402465,660493,Computer Science,Athletics,36,74.96,328
College 84,Singapore,3444,9753,-6309,9.482937,4385874,Computer Science,Basketball,29,82.83000000000001,264
College 5,Switzerland,27038,13602,9775,9.7945765,3689153,Mathematics,Athletics,28,81.03999999999999,573
College 93,South Africa,11993,5556,6437,10.0,4299898,Mechanical Engineering,Volleyball,48,94.9,301
College 26,Japan,2793,6069,-3276,7.827161,414322,Physics,Badminton,15,89.64,208
College 51,Australia,13907,11380,2527,8.1942815,1008563,Computer Science,Cricket,17,100.0,370
College 38,India,8533,10750,-2217,9.780674,2341348,Biotechnology,Cricket,20,70.19,565
College 3,Switzerland,29907,9265,13673,8.6212035,502407,Computer Science,Cricket,25,89.63,700
College 85,Japan,11956,2300,5591,7.465542,1751084,Biotechnology,Volleyball,9,91.37,426
College 59,Singapore,1348,11384,-10036,6.997078,3894156,Mechanical Engineering,Cricket,22,97.64,276
College 13,UK,1716,1307,409,9.5279865,3995973,Biotechnology,Basketball,13,63.2,383
College 95,India,14233,10540,3693,8.156507,1133014,Computer Science,Volleyball,41,65.34,487
College 81,Japan,11387,8175,3212,10.0,3039690,Computer Science,Basketball,31,83.13,248
College 35,UK,18200,11673,5710,8.9059965,3571993,Mathematics,Swimming,37,78.18,660
College 87,Canada,29408,6059,14914,6.9847285,1309457,Biotechnology,Volleyball,40,84.36,582
College 3,Singapore,1906,3442,-1536,7.7014035,1802807,Biotechnology,Swimming,42,77.5,480
College 53,UK,29135,8025,4313,9.7382535,1276507,Economics,Athletics,3,68.35,768
College 55,India,23833,12266,5871,9.790084,2320168,Mathematics,Swimming,37,73.29,304
College 45,China,26128,3526,1782,10.0,3535144,Electrical Engineering,Volleyball,28,86.2,385
College 66,USA,29790,1553,4867,9.142081,3644162,Economics,Tennis,46,83.83,419
College 67,China,22064,752,2778,8.95746,1974920,Economics,Tennis,44,82.34,542
College 84,USA,10219,3033,2495,8.286767000000001,1353534,Computer Science,Badminton,1,83.33999999999999,417
College 44,India,13842,13128,714,8.152305,2244610,Mechanical Engineering,Basketball,14,92.51,402
College 73,Canada,10934,12443,-1509,9.862274,4324548,Economics,Volleyball,29,75.30000000000001,245
College 68,Japan,16075,5047,6118,9.7307485,3301497,Electrical Engineering,Volleyball,28,83.17,214
College 62,USA,5126,11762,-6636,9.534695,4729390,Mechanical Engineering,Football,47,79.31,265
College 25,Canada,17257,7656,9601,8.16286,965720,Physics,Athletics,35,83.01,524
College 52,China,5619,5513,106,7.524279,4328558,Business Administration,Cricket,9,76.26,184
College 50,Japan,12860,11530,1330,7.156441,3072882,Computer Science,Football,27,87.60000000000001,488
College 1,China,2391,12248,-9857,8.29037,2480740,Business Administration,Volleyball,9,63.75,356
College 39,Japan,15749,1980,13769,9.400098,4700196,Electrical Engineering,Volleyball,24,66.23,653
College 52,USA,3731,5513,-1782,8.258093,1696186,Computer Science,Swimming,35,66.53999999999999,409
College 76,Canada,17241,1456,8952,10.0,3277000,Civil Engineering,Cricket,14,73.06,546
College 40,UK,26558,8727,2774,10.0,4708148,Physics,Cricket,15,87.46,567
College 60,Singapore,18226,10222,8004,9.1951695,2090339,Electrical Engineering,Athletics,45,86.91,379
College 88,Japan,20491,3311,12417,10.0,3723043,Civil Engineering,Chess,40,90.36,503
College 73,China,24064,12916,9059,9.309185,3698370,Electrical Engineering,Badminton,22,82.79,380
