College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 36,China,15113,5076,8808,7.6396655,2819331,Mathematics,Basketball,7,89.62,602
College 2,Switzerland,26689,10570,10178,8.600531499999999,2501063,Electrical Engineering,Swimming,6,88.32,605
College 18,Canada,18297,8301,3684,10.0,4249203,Civil Engineering,Tennis,15,62.79,576
College 49,UK,24905,5769,4711,9.4596595,4439319,Chemical Engineering,Basketball,32,90.92,557
College 8,China,2637,5776,-3139,9.1240495,3128099,Biotechnology,Swimming,37,81.73,149
College 58,UK,2624,2612,12,8.4613965,2382793,Biotechnology,Cricket,21,84.89999999999999,318
College 15,Japan,24475,14857,9618,9.28909,1698180,Computer Science,Tennis,44,65.44,422
College 17,UK,17609,7756,9853,10.0,3362208,Mechanical Engineering,Athletics,49,100.0,642
College 23,South Africa,13923,9793,4130,6.6990050000000005,2098010,Chemical Engineering,Cricket,38,95.93,209
College 66,Switzerland,21529,2277,6041,8.0226035,1545207,Computer Science,Swimming,11,100.0,653
College 70,Japan,5655,5623,32,10.0,2380043,Mathematics,Cricket,26,73.92999999999999,320
College 93,Japan,14612,12123,2489,10.0,4201613,Mathematics,Volleyball,20,87.26,608
College 27,India,3126,7674,-4548,8.067367,4374734,Electrical Engineering,Volleyball,24,62.92,119
College 37,South Africa,8873,8656,217,8.9847305,2469461,Economics,Volleyball,49,75.06,536
College 49,USA,6974,3079,3895,9.739513,3359026,Biotechnology,Athletics,24,91.79,221
College 64,Switzerland,18964,4067,12268,9.5180625,4036125,Business Administration,Cricket,6,80.89999999999999,665
College 34,Switzerland,26413,13243,852,9.13575,3051500,Physics,Swimming,13,84.14999999999999,464
College 18,USA,26446,14396,6859,5.9601415,220283,Computer Science,Cricket,26,98.0,671
College 64,Canada,17274,5844,11265,8.928538,397076,Electrical Engineering,Swimming,5,97.64,433
College 74,Canada,4873,8338,-3465,9.3402,3140400,Physics,Basketball,44,95.39,172
College 44,South Africa,25484,7718,10755,7.942060000000001,1584120,Business Administration,Badminton,8,82.99,596
College 17,USA,19362,9337,7709,8.276459,1632918,Physics,Swimming,48,72.6,332
College 59,India,16533,13706,1265,8.6318955,3023791,Physics,Cricket,46,100.0,410
College 13,South Africa,7590,13801,-6211,8.279645,4479290,Mechanical Engineering,Cricket,30,99.75,197
College 52,UK,10814,6103,4711,8.423016500000001,866033,Mathematics,Tennis,0,94.9,501
College 60,China,12854,8173,714,8.1308825,2181765,Civil Engineering,Badminton,30,90.48,580
College 42,USA,23145,4450,14594,7.7064535,532907,Mechanical Engineering,Chess,27,90.29,441
College 91,China,7949,1991,4975,8.738245,4076490,Electrical Engineering,Football,3,61.76,555
College 64,USA,5952,6445,-493,7.635768499999999,3411537,Electrical Engineering,Badminton,39,70.25,555
College 66,USA,22483,4138,13467,10.0,2474959,Business Administration,Chess,6,80.86,581
College 34,Canada,21295,11138,664,9.1992085,2458417,Computer Science,Basketball,27,67.19,354
College 95,UK,12835,4628,4933,10.0,4866577,Computer Science,Football,9,73.61,392
College 87,India,28210,944,11456,7.3178025,1895605,Physics,Swimming,44,74.71000000000001,544
College 71,Canada,17924,7319,583,8.708963,4497926,Economics,Chess,30,79.38,605
College 64,USA,29731,2180,4312,9.626577,2353154,Business Administration,Athletics,36,89.41999999999999,762
College 33,Australia,6188,9784,-3596,7.886715,653430,Physics,Swimming,48,65.79,424
College 12,Canada,14988,7794,7194,9.5182455,2656491,Chemical Engineering,Chess,38,85.67,381
College 76,China,13883,12908,975,10.0,4736670,Biotechnology,Chess,6,99.87,580
College 19,South Africa,22259,1184,5798,7.515386,2950772,Electrical Engineering,Athletics,25,86.77,625
College 9,India,24887,7841,13705,6.7783105,2076621,Mechanical Engineering,Badminton,6,82.00999999999999,588
College 74,South Africa,14310,14135,175,8.481433500000001,3002867,Chemical Engineering,Badminton,7,65.62,527
College 17,Canada,1340,10605,-9265,8.161657,923314,Electrical Engineering,Athletics,41,92.13,268
College 50,Australia,2700,3248,-548,9.19335,4466700,Civil Engineering,Football,39,68.07000000000001,483
College 39,Japan,2721,11132,-8411,10.0,4545506,Business Administration,Chess,4,91.94,195
College 41,Australia,11806,10318,1488,6.6454825,2530965,Economics,Badminton,27,97.93,466
College 10,USA,18777,13486,4271,8.698465,3016930,Biotechnology,Swimming,13,71.47,481
College 12,UK,27132,13591,3322,9.659153,4518306,Mathematics,Football,23,91.83,503
College 79,South Africa,6595,14325,-7730,7.106172,3012344,Computer Science,Tennis,19,87.53,251
College 95,UK,24777,638,13101,8.8318,3643600,Electrical Engineering,Athletics,23,79.89999999999999,434
College 15,China,29532,13738,12426,9.703574,2327148,Economics,Volleyball,5,84.75,712
College 28,Switzerland,7535,8678,-1143,8.544356,2088712,Physics,Badminton,31,71.75,282
College 4,Singapore,19797,14864,3969,6.537199,1194398,Civil Engineering,Football,15,98.26,358
College 36,South Africa,2374,9445,-7071,8.2746975,3169395,Mechanical Engineering,Swimming,37,75.29,319
College 65,Singapore,16508,11586,4346,7.6860005,812001,Electrical Engineering,Swimming,22,86.3,356
College 98,China,4906,6234,-1328,9.2887315,457463,Electrical Engineering,Badminton,39,81.66000000000001,498
College 47,China,22690,4201,8092,9.0198175,4199635,Computer Science,Volleyball,16,62.04,713
College 81,Australia,21398,11254,10144,6.7853105000000005,1330621,Electrical Engineering,Football,19,85.4,587
College 39,USA,21820,6917,828,8.6980835,2796167,Mathematics,Cricket,23,97.25,676
College 38,Switzerland,16580,4704,11050,7.1686285,417257,Physics,Volleyball,23,86.71,610
College 44,UK,8967,4441,4526,9.129521,2379042,Mathematics,Cricket,42,94.61,391
College 51,India,20129,8941,11188,8.6549265,629853,Electrical Engineering,Football,39,75.80000000000001,573
College 97,Switzerland,9816,9736,80,9.0823235,2444647,Electrical Engineering,Volleyball,18,92.5,255
College 85,Japan,29825,2709,10201,9.5880285,2896057,Mathematics,Chess,21,62.39,398
College 26,Switzerland,2548,8733,-6185,8.915238,1830476,Chemical Engineering,Athletics,15,78.8,475
College 36,India,17142,566,4414,7.887275,1194550,Mathematics,Football,8,87.55,511
College 69,Japan,4585,12843,-8258,8.3435545,2827109,Chemical Engineering,Chess,5,90.24,541
College 97,USA,1240,8571,-7331,7.477221,814442,Mathematics,Swimming,3,60.45,335
College 1,India,11400,3119,8281,8.1848435,1349687,Chemical Engineering,Football,29,81.88000000000001,313
College 53,Australia,8615,2477,6138,8.916144,1432288,Chemical Engineering,Cricket,41,92.29,458
College 6,Japan,18984,10742,8205,9.477644,2795288,Economics,Badminton,40,76.89,369
College 37,Singapore,17078,7515,9563,10.0,3837473,Physics,Chess,25,71.07,448
College 2,India,22094,3968,12042,10.0,2435778,Physics,Tennis,20,66.55,549
College 69,Japan,7772,4547,731,8.682433,484866,Physics,Tennis,31,83.05999999999999,153
College 90,Switzerland,7286,3742,3544,9.5460715,3232143,Economics,Swimming,19,100.0,357
College 41,India,14651,10193,4458,8.0423365,4144673,Biotechnology,Basketball,26,62.940000000000005,533
College 51,Singapore,2203,1827,376,9.180544,4161088,Mathematics,Chess,29,77.61,256
College 47,Australia,20782,4732,8025,9.66544,4950880,Computer Science,Athletics,23,65.22,644
College 13,Canada,25675,5984,9999,6.4526565,1165313,Business Administration,Football,22,94.88,711
College 76,Switzerland,2194,6857,-4663,9.5012105,3422421,Chemical Engineering,Volleyball,43,75.91,215
College 69,Switzerland,6899,11984,-5085,8.289455,318910,Civil Engineering,Football,26,98.9,470
College 66,Canada,8372,7744,628,10.0,4438239,Economics,Volleyball,12,88.27,186
College 59,Switzerland,15852,11447,4405,6.9341455000000005,1908291,Economics,Chess,32,90.18,389
College 68,Singapore,15314,8097,7217,7.957826,2335652,Economics,Basketball,4,80.64,621
College 59,Australia,18541,10701,7840,6.2487775,1757555,Business Administration,Volleyball,33,67.05,509
College 91,USA,29164,4646,8144,9.1386445,3797289,Electrical Engineering,Basketball,17,76.93,607
College 10,Canada,25381,9745,10990,9.70716,3054320,Physics,Swimming,11,63.690000000000005,568
College 13,UK,21908,10854,2620,6.551993,1843986,Physics,Athletics,9,96.4,310
College 2,Singapore,9430,9641,-211,9.641315,3342630,Computer Science,Chess,11,100.0,242
College 90,USA,5853,9141,-3288,9.1369235,813847,Economics,Basketball,12,62.57,168
College 15,South Africa,20845,12272,6399,8.730841,4481682,Computer Science,Athletics,29,88.77000000000001,614
College 46,USA,2866,7515,-4649,6.699629000000001,1019258,Civil Engineering,Cricket,40,77.37,279
College 57,Australia,18882,8601,695,9.1291655,4818331,Economics,Swimming,30,95.51,601
College 10,UK,22356,10400,11956,7.5560965,492193,Computer Science,Cricket,24,68.41000000000001,664
College 22,Australia,8874,8249,625,8.374244000000001,768488,Physics,Swimming,34,69.33000000000001,222
College 89,Singapore,3005,7705,-4700,7.20916,1638320,Physics,Tennis,26,79.28999999999999,376
College 79,Canada,21639,10729,10910,8.6197685,1059537,Biotechnology,Football,9,90.68,368
College 77,UK,2304,5932,-3628,9.0726425,3885285,Economics,Cricket,17,68.43,359
College 8,Canada,23353,10282,7791,7.0270215,1774043,Economics,Volleyball,16,100.0,383
College 21,UK,21562,10884,10678,10.0,4130910,Computer Science,Athletics,38,100.0,651
College 85,Japan,21335,4326,3896,10.0,4633775,Biotechnology,Football,35,100.0,346
College 22,USA,12741,1656,1079,8.2033045,4746609,Chemical Engineering,Chess,2,81.77,478
College 97,Australia,23050,5247,3664,9.9160555,4432111,Electrical Engineering,Volleyball,27,72.22,608
College 45,Switzerland,16474,12309,3846,9.2866725,1873345,Economics,Basketball,17,88.43,460
College 91,Canada,2709,6832,-4123,8.2675135,1535027,Civil Engineering,Football,16,65.13,243
College 40,Singapore,2983,8694,-5711,10.0,4665838,Physics,Swimming,33,93.99,526
College 22,South Africa,16157,9309,1900,9.821511999999998,4603024,Economics,Tennis,22,82.91,282
College 30,USA,29698,11070,3867,9.013835,2767670,Chemical Engineering,Football,23,87.99,757
College 62,Canada,11705,14118,-2413,9.7490725,4638145,Mechanical Engineering,Tennis,32,94.4,193
College 73,Australia,10228,8965,1263,9.7072795,3594559,Mathematics,Swimming,33,100.0,599
College 45,Singapore,11091,4196,5619,7.852650000000001,1805300,Biotechnology,Volleyball,43,100.0,550
College 35,USA,28038,13577,13894,10.0,3816107,Chemical Engineering,Athletics,21,70.83999999999999,438
College 82,Singapore,24156,7031,14769,10.0,4568566,Biotechnology,Tennis,24,99.52,711
College 42,UK,19882,13486,1757,8.2601395,3660279,Mathematics,Tennis,49,97.28,385
College 5,Singapore,29702,5386,6288,5.985274500000001,2090549,Mechanical Engineering,Badminton,6,66.35,512
College 27,Singapore,7359,1296,5125,8.6226445,2625289,Economics,Chess,44,74.60000000000001,455
College 70,Switzerland,9381,2466,5569,8.668837,4217674,Mechanical Engineering,Chess,6,80.72999999999999,266
College 62,India,8926,13263,-4337,9.78817,4116340,Economics,Badminton,20,64.61,298
College 32,South Africa,28285,13864,14421,8.178192,2656384,Physics,Volleyball,25,84.97,528
College 8,Japan,2376,9054,-6678,8.451932,1383864,Biotechnology,Football,40,66.16,400
College 85,UK,29332,14249,2427,8.0541015,328203,Physics,Chess,10,66.86,788
College 18,Switzerland,24548,13571,1602,6.7477495,2355499,Physics,Football,36,63.93,646
College 78,Switzerland,20301,9372,5546,10.0,3710969,Computer Science,Basketball,4,79.2,641
College 15,Canada,8162,4955,3207,8.107168999999999,2694338,Economics,Football,34,93.05,339
College 26,China,2641,5678,-3037,8.147084,854168,Mathematics,Football,35,65.15,237
College 53,Singapore,9397,1257,8140,8.5346885,829377,Civil Engineering,Swimming,17,95.02,478
College 44,South Africa,8471,13086,-4615,7.7990855,1838171,Mechanical Engineering,Swimming,32,98.37,236
College 32,USA,28771,9131,4231,6.675097500000001,1210195,Chemical Engineering,Swimming,44,65.28,361
College 28,Australia,28150,8844,11510,9.604245,2788490,Economics,Cricket,33,63.6,752
College 39,UK,3551,11917,-8366,10.0,2936866,Chemical Engineering,Football,22,74.24000000000001,356
College 32,Canada,22276,3251,5806,7.995099,1550198,Economics,Basketball,14,85.81,478
College 77,Canada,22017,14744,7273,6.9792055,1738411,Physics,Chess,38,80.61,402
College 79,Australia,3837,9645,-5808,8.4164905,3792981,Economics,Cricket,47,73.7,359
College 18,Singapore,6763,11951,-5188,8.932115,4104230,Economics,Cricket,1,96.7,139
College 70,Canada,20128,10452,9676,8.875304999999999,1810610,Business Administration,Cricket,3,73.61,431
College 11,Australia,4140,4219,-79,7.1175355,1235071,Civil Engineering,Volleyball,11,96.74,104
College 32,South Africa,3075,552,2523,9.7863355,2972671,Civil Engineering,Football,32,90.92,443
College 20,Switzerland,27750,9447,9557,8.669744,3419488,Business Administration,Cricket,21,78.00999999999999,595
College 97,South Africa,18904,9785,2198,7.426311999999999,2992624,Civil Engineering,Basketball,34,100.0,465
College 40,Canada,11786,1642,8840,8.847197999999999,2754396,Computer Science,Basketball,1,89.17999999999999,563
College 8,Singapore,16196,7456,970,8.0814165,462833,Mathematics,Cricket,10,84.4,280
College 35,Australia,27797,12252,14210,7.5890435,1058087,Computer Science,Athletics,20,65.87,443
College 69,Switzerland,12543,8571,3972,8.564421,768842,Physics,Cricket,8,77.78999999999999,471
College 99,Singapore,6213,7219,-1006,5.9004215,1080843,Civil Engineering,Football,18,85.81,113
College 78,Singapore,21808,8942,7454,7.506429,912858,Civil Engineering,Cricket,2,67.99000000000001,315
College 21,China,1894,12406,-10512,9.4536295,2567259,Business Administration,Badminton,19,67.81,274
College 24,UK,2711,6985,-4274,8.661100000000001,1682200,Chemical Engineering,Chess,42,65.5,112
College 17,China,28573,2355,10761,9.1241175,3788235,Computer Science,Swimming,1,85.24,478
College 18,Australia,8057,3306,4751,8.694969,2869938,Economics,Athletics,0,93.63,289
College 98,USA,14461,5160,3352,8.779041,318082,Economics,Chess,27,79.38000000000001,354
College 12,Singapore,14156,13337,819,8.106669,2353338,Biotechnology,Volleyball,24,63.3,395
College 16,Canada,6596,1834,4762,9.361606,4243212,Electrical Engineering,Tennis,8,81.17999999999999,200
College 4,UK,6240,2217,1076,8.530612,2541224,Chemical Engineering,Tennis,2,96.63,221
College 89,Canada,29620,12823,13268,8.404078,1708156,Physics,Volleyball,26,72.86999999999999,449
College 34,Switzerland,12615,4510,1942,5.465518,271036,Business Administration,Football,18,89.28,318
College 92,Switzerland,14113,4115,9998,9.745231,3190462,Mechanical Engineering,Volleyball,27,84.88000000000001,245
College 46,South Africa,28755,1100,2403,6.732804,1065608,Mathematics,Athletics,23,99.02,665
College 75,Singapore,4273,4175,98,10.0,3858628,Computer Science,Tennis,25,91.79,211
College 77,Canada,19090,11695,7395,8.0254195,450839,Mechanical Engineering,Athletics,14,66.72,369
College 31,USA,23895,12881,5880,5.958663,1737326,Computer Science,Cricket,11,64.74,588
College 25,UK,26989,6969,7567,10.0,3540658,Chemical Engineering,Athletics,2,65.07000000000001,424
College 74,Singapore,23228,4445,7725,9.6525645,3065129,Mathematics,Athletics,47,70.59,286
College 24,South Africa,24714,1475,1484,8.947099,3074198,Mathematics,Badminton,7,84.12,381
College 65,India,23402,2254,13692,8.754128,3728256,Civil Engineering,Basketball,29,65.91,307
College 25,Switzerland,17980,11197,6783,10.0,2540106,Economics,Basketball,37,85.19,279
College 28,USA,21179,6858,1140,8.797239,3574478,Economics,Tennis,5,86.06,299
College 36,Japan,27993,11021,12896,10.0,4235571,Mechanical Engineering,Cricket,39,87.06,393
College 82,India,3730,7254,-3524,9.0524125,4044825,Biotechnology,Volleyball,21,70.41999999999999,386
College 6,Australia,6409,13318,-6909,8.632399,2284798,Chemical Engineering,Volleyball,33,98.32,127
College 66,UK,29930,4741,10793,9.8683755,3536751,Civil Engineering,Basketball,37,82.86,487
College 67,Australia,11028,3171,4837,9.492509,2345018,Mechanical Engineering,Volleyball,6,66.86999999999999,373
College 72,Canada,20559,6417,12676,7.8108725,3061745,Mathematics,Basketball,48,85.42999999999999,581
College 95,Canada,21862,4810,1125,9.020023,1220046,Chemical Engineering,Chess,17,93.19,287
College 48,Singapore,22300,12102,5284,7.784764,3469528,Mechanical Engineering,Basketball,45,69.69,485
College 83,Switzerland,7532,12504,-4972,6.5158510000000005,791702,Mathematics,Tennis,8,85.16,411
College 70,Australia,14105,2242,3754,8.075872500000001,1271745,Physics,Tennis,36,74.32,216
College 78,USA,10151,8733,1418,8.6156955,3551391,Electrical Engineering,Cricket,2,91.2,314
College 67,Australia,29783,10452,10793,8.1419475,2583895,Economics,Basketball,39,78.30000000000001,632
College 48,USA,9720,4875,4845,9.965531,4531062,Electrical Engineering,Volleyball,49,73.17,565
College 65,Singapore,24939,4174,12257,9.6905725,4521145,Computer Science,Tennis,28,65.05,724
College 44,Japan,17391,4884,8121,7.3288855,2837771,Economics,Swimming,4,60.83,322
College 94,South Africa,12304,2233,10071,10.0,4224266,Chemical Engineering,Chess,21,94.27,504
College 63,UK,8022,12309,-4287,10.0,3227960,Physics,Cricket,26,82.11,270
College 46,Japan,11750,11186,564,9.3219755,1983951,Economics,Volleyball,47,75.95,243
College 19,USA,22525,13052,5698,8.791011999999998,522024,Mathematics,Volleyball,31,77.61,587
College 64,UK,15943,12310,1989,8.387464,3034928,Computer Science,Tennis,25,71.31,637
College 83,Japan,1794,3934,-2140,8.251761,1023522,Business Administration,Football,43,67.77,294
College 73,Switzerland,13345,12821,524,7.9014125,1142825,Biotechnology,Athletics,11,86.86,419
College 71,Australia,25197,5444,11506,9.9082895,3916579,Computer Science,Volleyball,28,72.74,362
College 50,USA,23686,5616,12355,7.473304,1586608,Physics,Tennis,38,97.64,509
College 63,South Africa,5666,4547,1119,9.08482,2129640,Economics,Volleyball,0,95.11,348
College 41,Canada,2795,2451,344,10.0,3408423,Physics,Football,8,100.0,475
College 7,South Africa,12694,3014,9680,7.471248999999999,1502498,Mathematics,Cricket,23,99.22,252
College 9,South Africa,15438,1612,9331,9.415216,3530432,Mathematics,Badminton,27,99.45,547
College 4,Japan,23237,13413,2913,6.7861385,1172277,Economics,Basketball,48,74.69,528
College 89,Switzerland,18578,4896,2190,9.257001,4374002,Mechanical Engineering,Tennis,1,73.82,610
College 49,Switzerland,6492,2218,4274,7.8323795,1964759,Civil Engineering,Football,7,70.33,130
College 76,China,4424,5085,-661,8.069037,2558074,Biotechnology,Tennis,27,97.18,399
College 6,South Africa,10054,6758,1935,10.0,3646575,Computer Science,Basketball,2,63.32,513
College 82,South Africa,28096,9883,3219,8.11317,846340,Business Administration,Swimming,1,76.57,759
College 21,Australia,23519,503,1273,6.3757865,1071573,Electrical Engineering,Football,4,88.92,627
College 15,UK,3297,8887,-5590,8.4427505,3325501,Biotechnology,Cricket,12,67.89,458
College 67,Canada,29656,12610,10407,8.701074499999999,1782149,Physics,Tennis,5,64.81,464
College 66,India,17958,11083,6875,6.3118625,2223725,Physics,Athletics,42,93.65,455
College 56,China,14200,1183,12987,8.8511985,2202397,Physics,Basketball,7,74.44,414
College 68,Singapore,24288,14054,776,8.002942,825884,Mathematics,Tennis,13,80.85,589
College 32,China,15430,2029,2781,10.0,4851777,Business Administration,Swimming,12,98.48,558
College 66,USA,24601,10134,7233,7.907132499999999,3534265,Mathematics,Badminton,26,83.72,463
College 29,Japan,6485,11759,-5274,9.97213,3364260,Computer Science,Swimming,45,66.88,478
College 66,Switzerland,10962,713,6785,8.653979,1307958,Physics,Football,39,65.44,293
College 34,India,29688,10872,13711,9.298925,1877850,Physics,Basketball,38,81.72,504
College 27,Singapore,12145,9215,2930,7.317883500000001,2235767,Electrical Engineering,Chess,43,85.24,607
College 60,UK,15450,6289,6012,8.9884885,4576977,Business Administration,Cricket,11,69.53,247
College 39,Singapore,21783,8820,12963,6.249851,2759702,Chemical Engineering,Chess,11,64.17,483
College 44,Australia,15046,10568,4478,7.974999,3189998,Biotechnology,Cricket,16,74.77,284
College 82,China,5509,13527,-8018,9.036813,2853626,Civil Engineering,Athletics,35,78.59,290
College 36,Australia,21243,11853,4764,10.0,4245343,Computer Science,Volleyball,37,94.86,407
College 19,India,6645,8240,-1595,9.0202525,4960505,Biotechnology,Football,34,68.48,358
College 91,UK,27894,3726,13000,9.4138505,1207701,Biotechnology,Badminton,1,88.21,410
College 45,India,15634,11064,4570,7.774037,508074,Economics,Chess,45,100.0,515
College 84,India,21792,11637,10155,8.174477,2988954,Civil Engineering,Tennis,25,75.65,440
College 21,India,13690,11894,1796,8.5761395,2312279,Business Administration,Swimming,3,88.36999999999999,230
College 23,UK,23823,9967,8181,8.555148,1630296,Physics,Basketball,14,65.80000000000001,447
College 94,USA,6214,12930,-6716,8.8970945,3974189,Computer Science,Athletics,19,98.38,425
College 89,Singapore,6348,10353,-4005,8.7601305,1560261,Economics,Chess,8,99.62,357
College 95,Switzerland,10110,9845,265,7.384895500000001,3789791,Electrical Engineering,Cricket,4,93.1,478
College 27,USA,13651,8824,4827,8.0345915,4489183,Business Administration,Swimming,22,73.64,242
College 98,USA,22497,13802,8695,10.0,2504616,Chemical Engineering,Badminton,38,79.58,610
College 72,Switzerland,28341,8740,11026,9.0890955,1558191,Biotechnology,Basketball,41,72.42999999999999,517
College 19,South Africa,16381,552,2768,9.5098495,4799699,Computer Science,Volleyball,20,77.22,291
College 41,UK,7365,4510,2855,10.0,3370704,Chemical Engineering,Badminton,20,97.95,138
College 26,China,4311,13979,-9668,10.0,4871893,Economics,Swimming,9,68.93,346
College 28,Canada,21679,7711,5159,8.157681,615362,Business Administration,Basketball,16,80.0,281
College 64,Australia,5075,6536,-1461,7.591369,1442738,Mathematics,Basketball,42,99.37,488
College 68,Australia,3590,5203,-1613,10.0,2870032,Physics,Tennis,21,81.89999999999999,504
College 95,UK,6391,2245,4146,6.2149160000000006,549832,Computer Science,Volleyball,33,83.7,200
College 80,China,27677,3345,12985,8.514738,2869476,Economics,Badminton,44,83.04,532
College 51,South Africa,22350,2807,1875,7.713767,2007534,Mechanical Engineering,Chess,48,95.39,514
College 74,South Africa,14719,13005,1714,10.0,3735301,Electrical Engineering,Swimming,35,100.0,514
College 48,Singapore,5628,1435,4193,8.461256500000001,2522513,Business Administration,Cricket,47,99.8,348
College 10,China,1327,5524,-4197,9.780971,4941942,Chemical Engineering,Swimming,39,72.12,203
College 73,Australia,26125,1560,1927,6.560409,740818,Chemical Engineering,Badminton,38,69.0,637
College 39,Japan,21805,9723,12082,7.7274765,2934953,Chemical Engineering,Swimming,22,97.32,470
College 100,Singapore,28789,14701,3807,7.844547,2209094,Civil Engineering,Basketball,26,77.03999999999999,378
College 100,USA,9822,12893,-3071,8.488514,2897028,Business Administration,Badminton,5,83.22,504
College 19,Singapore,6789,9875,-3086,8.8522335,3404467,Electrical Engineering,Basketball,41,100.0,217
College 64,Switzerland,13749,13682,67,8.739309,1918618,Mechanical Engineering,Cricket,33,86.92,393
College 19,UK,29934,9053,5394,8.6024465,2344893,Mathematics,Football,43,100.0,791
College 76,UK,23787,9100,11870,8.333798,3047596,Mechanical Engineering,Athletics,28,100.0,426
College 62,UK,6496,6906,-410,8.477657,2155314,Electrical Engineering,Basketball,15,99.41,182
College 13,South Africa,19200,2180,9165,7.6599785,599957,Biotechnology,Cricket,5,79.05,568
College 25,India,7040,4713,2327,9.457696,235392,Computer Science,Tennis,48,85.69,325
College 100,Japan,10618,2330,8288,10.0,4955543,Physics,Swimming,36,85.72999999999999,344
College 89,South Africa,25349,4696,5657,8.611898499999999,4603797,Chemical Engineering,Tennis,7,82.61,625
College 92,Switzerland,4242,12981,-8739,9.530384,680768,Physics,Swimming,41,96.7,130
College 42,India,27973,14735,5257,8.393659,3187318,Computer Science,Football,24,76.08000000000001,611
College 39,Singapore,8694,1480,7214,7.776351999999999,1852704,Biotechnology,Football,49,100.0,256
College 30,Australia,16279,12391,3888,7.969642,719284,Civil Engineering,Swimming,0,82.92,541
College 5,Japan,6916,2776,2071,5.294561,429122,Biotechnology,Football,30,96.51,517
College 81,USA,5578,7270,-1692,8.1548925,2149785,Civil Engineering,Basketball,29,65.43,172
College 18,India,25358,13584,7388,6.9084075,2056815,Mathematics,Chess,7,81.64,654
College 21,Singapore,16382,6416,4241,10.0,3261801,Economics,Basketball,14,77.52000000000001,568
College 86,China,23013,13260,1560,9.3326965,205393,Mechanical Engineering,Chess,36,80.94,573
College 50,Japan,21797,902,9681,6.97228,3504560,Business Administration,Basketball,23,100.0,505
College 6,Singapore,10919,6445,3548,10.0,3073422,Physics,Badminton,49,72.35000000000001,272
College 50,UK,1100,4683,-3583,8.0682505,636501,Biotechnology,Athletics,23,72.05,266
College 80,China,21777,8119,8630,7.894097,1968194,Chemical Engineering,Tennis,10,65.32,677
College 66,Canada,13637,3970,3297,9.271417,1922834,Mechanical Engineering,Football,21,96.82,343
College 1,Australia,24375,9544,2592,9.2239785,4187957,Mathematics,Volleyball,48,73.99,720
College 57,UK,11366,10377,989,9.0280875,2536175,Mechanical Engineering,Badminton,0,94.41,288
College 30,Australia,9992,13864,-3872,10.0,2385021,Physics,Cricket,26,88.38,176
College 58,China,4465,1546,2919,8.3193175,4738635,Electrical Engineering,Cricket,31,74.35,207
College 52,Canada,8315,3909,4406,8.266055,2592110,Mechanical Engineering,Swimming,7,65.24000000000001,264
College 37,Switzerland,1062,5850,-4788,8.737845499999999,1395691,Electrical Engineering,Chess,15,98.13,344
College 48,India,8811,10291,-1480,9.051216,3142432,Mathematics,Basketball,3,99.69,147
College 87,Australia,29669,3426,11035,7.843170000000001,1126340,Physics,Football,10,67.11,610
College 1,India,10683,5672,1427,8.3115085,1803017,Electrical Engineering,Athletics,31,64.97,566
College 19,Singapore,21622,12188,4557,8.7657295,711459,Chemical Engineering,Cricket,5,87.57,660
College 46,China,23245,14778,1652,10.0,2624255,Chemical Engineering,Basketball,26,76.17999999999999,489
College 67,UK,10486,7840,2646,6.871513500000001,283027,Mechanical Engineering,Volleyball,41,65.48,443
College 2,Switzerland,16166,14298,1868,9.96963,3259260,Mathematics,Cricket,18,97.49,358
College 56,USA,26518,14822,3751,10.0,4010065,Chemical Engineering,Basketball,48,99.44,564
College 17,Singapore,13688,3361,8215,10.0,4902098,Computer Science,Badminton,7,99.11,306
College 92,Japan,8635,9566,-931,7.5307955,941591,Computer Science,Badminton,13,96.63,328
College 82,USA,18661,7026,3964,8.772322,444644,Civil Engineering,Athletics,40,64.97999999999999,405
College 97,South Africa,12568,11065,1503,8.793368,2066736,Computer Science,Tennis,38,71.92,441
College 79,USA,25080,4374,12189,8.0279735,3695947,Civil Engineering,Chess,2,68.99000000000001,529
College 22,Australia,6899,14829,-7930,8.4365265,3873053,Business Administration,Swimming,34,97.98,189
College 27,Canada,8690,9808,-1118,9.87661,2953220,Business Administration,Chess,46,98.86,178
College 55,Switzerland,28869,3694,8309,10.0,4566866,Chemical Engineering,Athletics,32,95.2,629
College 32,Australia,4737,12708,-7971,10.0,3175405,Mechanical Engineering,Swimming,49,95.96,492
College 60,Canada,29792,4493,7276,7.995149,4030298,Mechanical Engineering,Volleyball,3,89.19,788
College 83,Japan,11095,13374,-2279,7.722903499999999,3245807,Economics,Football,18,72.89999999999999,350
College 28,China,11584,1207,4182,8.7706605,3461321,Economics,Volleyball,11,64.25,363
College 28,South Africa,2452,11516,-9064,8.0159485,2031897,Electrical Engineering,Swimming,33,69.77,329
College 74,USA,6072,9020,-2948,7.850091,2300182,Electrical Engineering,Chess,17,92.44,539
College 84,Australia,1437,1741,-304,10.0,3637087,Biotechnology,Cricket,6,89.55999999999999,263
College 25,China,9040,13686,-4646,10.0,3315774,Physics,Cricket,24,96.65,377
College 85,Switzerland,4066,4175,-109,9.5066315,4513263,Chemical Engineering,Tennis,23,79.83,259
College 78,South Africa,6696,2326,4370,10.0,3185375,Electrical Engineering,Cricket,35,81.43,176
